fecha,segmento,vendedor,categoria_producto,sub_categoria_producto,precio,stock_vendido,stock_disponible
18-03-2020,América Central-México-Monterrey,Walmart,Doméstico,Licuadoras,83750,179,157
21-11-2019,América Central-México-Guadalajara,ElectroChile,Automotriz,Baterías,127811,234,199
11-08-2023,América Central-México-Monterrey,Easy,Baño,Calefones,151201,91,197
22-12-2021,América Central-México-Cancún,PC Factory,Baño,Duchas,130093,228,201
08-01-2020,América del Sur-Chile-Concepción,Homecenter,Automotriz,Herramientas de reparación,36160,209,169
02-07-2020,América del Sur-Argentina-Mendoza,Ripley,Doméstico,Refrigeradores,78285,281,115
14-01-2017,América del Sur-Colombia-Medellín,Hites,Jardinería,Rastrillos,148160,110,241
21-08-2022,América Central-México-Ciudad de México,Paris,Automotriz,Aceites,125545,98,169
07-11-2020,América Central-México-Cancún,Ripley,Automotriz,Baterías,97046,44,30
04-11-2020,América Central-México-Cancún,Ripley,Cocina,Sartenes,164584,107,297
14-05-2020,América Central-México-Cancún,eBay,Doméstico,Licuadoras,180101,160,157
22-11-2020,América Central-México-Ciudad de México,Paris,Moda,Zapatillas,127181,71,148
03-12-2023,América Central-México-Monterrey,Paris,Electrónico,Celulares,127462,376,16
14-03-2018,América Central-México-Ciudad de México,Aliexpress,Moda,Poleras,37829,158,147
19-03-2019,América Central-México-Cancún,Linio,Automotriz,Herramientas de reparación,106035,166,175
29-06-2022,América Central-México-Cancún,Linio,Baño,Jacuzzis,135560,60,335
09-06-2023,América del Sur-Argentina-Mendoza,ElectroChile,Electrónico,Celulares,152703,193,74
26-06-2020,América Central-México-Monterrey,Aliexpress,Automotriz,Herramientas de reparación,113842,29,154
30-10-2017,América del Sur-Chile-Concepción,Linio,Jardinería,Maceteros,157311,52,208
09-06-2018,América del Sur-Perú-Arequipa,eBay,Electrónico,Televisores,144545,152,91
08-05-2021,América Central-México-Cancún,ElectroChile,Cocina,Ollas,192244,36,67
16-07-2018,América del Sur-Perú-Lima,Ripley,Electrónico,Televisores,177781,225,43
01-02-2022,América Central-México-Guadalajara,Linio,Jardinería,Fertilizantes,44882,72,32
03-06-2022,América Central-México-Monterrey,PC Factory,Cocina,Batidoras,40762,5,87
19-02-2021,América del Sur-Chile-Temuco,Easy,Baño,Dispensadores de jabón,102007,240,47
13-01-2017,América del Sur-Argentina-Rosario,Sodimac,Doméstico,Licuadoras,150453,3,18
16-09-2023,América Central-México-Monterrey,Paris,Jardinería,Fertilizantes,118426,216,53
11-11-2021,América Central-México-Guadalajara,Aliexpress,Doméstico,Aspiradoras,12057,95,57
14-10-2018,América Central-México-Cancún,PC Factory,Doméstico,Cafeteras,55848,94,193
12-12-2020,América del Sur-Argentina-Mendoza,Mercado Libre,Baño,Duchas,189508,89,382
22-01-2021,América Central-México-Monterrey,Linio,Cocina,Cuchillos,28072,86,71
29-09-2019,América Central-México-Monterrey,Mercado Libre,Deporte,Colchonetas,155956,44,115
31-10-2021,América Central-México-Cancún,Hites,Electrónico,Computadores,71660,415,3
27-01-2023,América Central-México-Ciudad de México,Amazon,Electrónico,Computadores,63349,25,24
15-09-2017,América del Sur-Argentina-Mendoza,Homecenter,Jardinería,Tijeras podadoras,121697,102,64
10-11-2017,América Central-México-Ciudad de México,Aliexpress,Baño,Toallas,188084,189,157
01-03-2020,América del Sur-Colombia-Medellín,Hites,Electrónico,Cámaras,109030,158,180
28-10-2020,América Central-México-Guadalajara,ElectroChile,Doméstico,Cafeteras,101486,98,351
27-04-2020,América Central-México-Ciudad de México,Sodimac,Jardinería,Maceteros,123858,341,83
17-09-2017,América del Sur-Chile-Valparaíso,Falabella,Jardinería,Tijeras podadoras,178390,44,12
09-09-2018,América del Sur-Perú-Arequipa,Aliexpress,Doméstico,Refrigeradores,118148,316,78
09-12-2019,América del Sur-Brasil-Brasilia,Walmart,Jardinería,Fertilizantes,143068,1,78
08-01-2019,América del Sur-Brasil-Curitiba,ElectroChile,Automotriz,Neumáticos,159469,227,237
06-01-2018,América del Sur-Brasil-São Paulo,Ripley,Automotriz,Herramientas de reparación,124705,242,257
15-08-2022,América Central-México-Guadalajara,Sodimac,Cocina,Sartenes,172213,16,167
20-11-2023,América del Sur-Brasil-São Paulo,PC Factory,Baño,Duchas,136596,57,206
03-04-2022,América Central-México-Cancún,Amazon,Automotriz,Filtros,195359,253,22
25-10-2017,América Central-México-Monterrey,Linio,Moda,Poleras,55689,200,182
16-06-2022,América Central-México-Cancún,Ripley,Deporte,Pelotas,182054,90,372
13-03-2023,América del Sur-Perú-Arequipa,Falabella,Deporte,Patines,68181,96,18
02-04-2022,América del Sur-Colombia-Bogotá,Ripley,Moda,Chaquetas,196268,287,22
04-05-2018,América del Sur-Chile-Temuco,Aliexpress,Moda,Chaquetas,97856,239,25
26-11-2017,América del Sur-Colombia-Cali,ElectroChile,Moda,Pantalones,178133,31,196
26-10-2017,América del Sur-Chile-Concepción,Easy,Baño,Espejos,17494,61,11
09-06-2017,América del Sur-Chile-Valparaíso,Aliexpress,Cocina,Batidoras,98674,10,40
05-12-2022,América Central-México-Guadalajara,PC Factory,Automotriz,Herramientas de reparación,104686,76,56
23-07-2020,América del Sur-Brasil-Río de Janeiro,Walmart,Electrónico,Cámaras,14452,164,66
13-09-2019,América Central-México-Ciudad de México,Falabella,Baño,Duchas,96346,285,73
26-02-2017,América del Sur-Colombia-Medellín,Homecenter,Deporte,Trotadoras,60102,70,85
23-03-2020,América Central-México-Ciudad de México,ElectroChile,Baño,Espejos,131485,23,137
06-10-2017,América Central-México-Ciudad de México,Ripley,Doméstico,Refrigeradores,102585,52,318
19-02-2020,América Central-México-Monterrey,Walmart,Jardinería,Mangueras,185269,183,61
14-02-2017,América del Sur-Argentina-Rosario,Hites,Electrónico,Computadores,173161,39,46
27-12-2021,América Central-México-Guadalajara,Aliexpress,Moda,Carteras,178357,70,126
25-10-2019,América del Sur-Brasil-Brasilia,Sodimac,Automotriz,Herramientas de reparación,69911,183,231
16-09-2017,América del Sur-Perú-Arequipa,ElectroChile,Electrónico,Audífonos,183509,255,175
11-05-2022,América del Sur-Argentina-Córdoba,Easy,Deporte,Trotadoras,35925,186,25
28-06-2017,América Central-México-Ciudad de México,Sodimac,Doméstico,Licuadoras,88035,100,145
28-09-2020,América del Sur-Brasil-Curitiba,Easy,Electrónico,Computadores,119282,404,18
28-05-2018,América Central-México-Guadalajara,Sodimac,Deporte,Colchonetas,161283,156,194
02-08-2020,América Central-México-Cancún,Ripley,Moda,Zapatillas,94439,406,18
25-09-2021,América Central-México-Ciudad de México,Falabella,Doméstico,Lavadoras,73576,64,10
14-03-2023,América Central-México-Monterrey,Paris,Electrónico,Televisores,88418,37,168
28-06-2017,América Central-México-Guadalajara,Paris,Jardinería,Fertilizantes,36127,101,340
31-12-2020,América Central-México-Cancún,Easy,Doméstico,Licuadoras,170440,24,6
18-07-2020,América del Sur-Perú-Lima,Homecenter,Moda,Chaquetas,94915,426,1
15-05-2020,América del Sur-Colombia-Cartagena,Linio,Electrónico,Drones,85974,11,82
14-04-2021,América Central-México-Monterrey,Hites,Cocina,Batidoras,40259,23,346
02-01-2022,América del Sur-Argentina-Buenos Aires,Amazon,Doméstico,Refrigeradores,38988,282,47
19-08-2023,América del Sur-Brasil-Río de Janeiro,Aliexpress,Electrónico,Audífonos,158344,82,16
13-04-2021,América del Sur-Perú-Trujillo,Linio,Moda,Poleras,70024,366,86
22-07-2022,América Central-México-Cancún,ElectroChile,Moda,Poleras,55606,39,199
11-05-2019,América del Sur-Colombia-Cali,PC Factory,Moda,Zapatillas,18359,107,83
07-09-2022,América del Sur-Perú-Lima,ElectroChile,Moda,Chaquetas,110283,148,2
25-09-2023,América del Sur-Colombia-Bogotá,Hites,Electrónico,Tablets,69039,138,221
08-09-2018,América Central-México-Ciudad de México,Easy,Automotriz,Neumáticos,107354,107,120
30-09-2018,América Central-México-Cancún,Amazon,Cocina,Hornos,106566,59,32
08-03-2023,América del Sur-Chile-Santiago,Aliexpress,Electrónico,Tablets,188953,52,28
27-02-2019,América Central-México-Guadalajara,Easy,Electrónico,Tablets,181446,8,130
30-09-2023,América del Sur-Colombia-Medellín,Amazon,Baño,Duchas,193334,166,269
28-07-2022,América Central-México-Ciudad de México,Walmart,Moda,Carteras,43277,137,275
27-04-2019,América del Sur-Brasil-Curitiba,Easy,Deporte,Pelotas,146473,119,191
05-08-2021,América del Sur-Perú-Cusco,Sodimac,Automotriz,Neumáticos,121428,93,85
25-11-2019,América Central-México-Monterrey,ElectroChile,Baño,Calefones,47312,31,182
31-01-2019,América del Sur-Argentina-Buenos Aires,Walmart,Doméstico,Ventiladores,61849,298,8
17-09-2020,América Central-México-Cancún,Homecenter,Jardinería,Rastrillos,81913,9,140
21-12-2018,América del Sur-Brasil-São Paulo,Hites,Automotriz,Aceites,10778,310,15
22-12-2018,América Central-México-Monterrey,Paris,Cocina,Hornos,32237,40,65
09-11-2022,América del Sur-Argentina-Rosario,Walmart,Electrónico,Televisores,161344,229,10
11-09-2020,América del Sur-Colombia-Medellín,Ripley,Baño,Toallas,118155,186,130
05-06-2023,América Central-México-Monterrey,eBay,Electrónico,Celulares,119277,221,171
23-06-2023,América del Sur-Argentina-Rosario,Paris,Deporte,Colchonetas,68463,84,84
08-09-2023,América Central-México-Ciudad de México,Amazon,Deporte,Pelotas,135267,24,219
20-04-2020,América Central-México-Monterrey,Walmart,Cocina,Microondas,198950,183,70
31-05-2017,América Central-México-Cancún,Easy,Moda,Carteras,176183,78,136
01-04-2019,América del Sur-Brasil-São Paulo,ElectroChile,Cocina,Hornos,178398,20,8
08-02-2018,América del Sur-Colombia-Cartagena,Linio,Deporte,Colchonetas,148165,26,146
21-07-2023,América del Sur-Perú-Lima,Hites,Automotriz,Herramientas de reparación,169329,224,168
05-10-2018,América del Sur-Chile-Santiago,Linio,Moda,Zapatillas,88214,10,24
13-10-2019,América Central-México-Monterrey,Hites,Deporte,Bicicletas,29793,16,62
13-06-2019,América del Sur-Perú-Cusco,Sodimac,Electrónico,Celulares,125906,8,14
04-10-2020,América del Sur-Chile-Santiago,Aliexpress,Electrónico,Tablets,159942,39,447
30-04-2019,América del Sur-Chile-Concepción,eBay,Baño,Toallas,33078,182,152
27-01-2020,América Central-México-Guadalajara,Walmart,Baño,Toallas,80475,91,238
05-10-2023,América del Sur-Brasil-Curitiba,ElectroChile,Electrónico,Celulares,12787,1,52
08-11-2020,América Central-México-Cancún,ElectroChile,Jardinería,Fertilizantes,51015,197,279
14-03-2023,América Central-México-Ciudad de México,Sodimac,Automotriz,Filtros,112151,125,1
29-11-2023,América Central-México-Guadalajara,Mercado Libre,Doméstico,Licuadoras,87045,255,44
19-07-2017,América del Sur-Chile-Santiago,eBay,Cocina,Ollas,106710,136,243
29-05-2020,América Central-México-Guadalajara,Mercado Libre,Cocina,Ollas,107295,78,413
03-05-2017,América del Sur-Argentina-Buenos Aires,Walmart,Baño,Toallas,55309,141,22
01-12-2021,América Central-México-Monterrey,Paris,Deporte,Pesas,174844,59,260
20-09-2023,América del Sur-Brasil-São Paulo,Aliexpress,Baño,Dispensadores de jabón,79487,143,287
06-04-2021,América del Sur-Chile-Santiago,Linio,Jardinería,Rastrillos,116074,18,11
19-10-2020,América Central-México-Cancún,Homecenter,Automotriz,Neumáticos,20823,275,22
06-12-2022,América Central-México-Ciudad de México,Falabella,Cocina,Batidoras,117676,15,13
09-03-2019,América del Sur-Chile-Concepción,Homecenter,Cocina,Microondas,84911,224,124
22-08-2021,América Central-México-Ciudad de México,PC Factory,Electrónico,Drones,68234,131,63
01-11-2023,América del Sur-Chile-Concepción,Hites,Doméstico,Ventiladores,162658,117,140
03-08-2017,América del Sur-Chile-Valparaíso,Easy,Jardinería,Maceteros,162353,32,179
28-04-2021,América Central-México-Cancún,Paris,Baño,Espejos,131700,78,248
17-09-2019,América del Sur-Colombia-Medellín,Homecenter,Automotriz,Neumáticos,172876,282,161
01-09-2017,América del Sur-Brasil-Curitiba,Falabella,Baño,Espejos,68910,328,53
01-12-2023,América Central-México-Cancún,PC Factory,Moda,Carteras,71643,89,164
29-09-2022,América Central-México-Cancún,Homecenter,Doméstico,Ventiladores,129735,89,148
12-01-2022,América del Sur-Argentina-Rosario,Falabella,Automotriz,Baterías,30071,55,359
09-07-2017,América del Sur-Perú-Arequipa,Hites,Automotriz,Aceites,12905,349,34
28-12-2020,América Central-México-Cancún,PC Factory,Moda,Poleras,159433,179,8
09-11-2017,América del Sur-Perú-Cusco,eBay,Electrónico,Computadores,148430,90,322
21-07-2017,América Central-México-Cancún,ElectroChile,Jardinería,Rastrillos,164156,25,359
18-07-2021,América del Sur-Chile-Valparaíso,ElectroChile,Automotriz,Aceites,18731,203,88
12-10-2021,América del Sur-Colombia-Bogotá,Linio,Automotriz,Neumáticos,140545,168,14
07-09-2023,América del Sur-Chile-Temuco,Aliexpress,Electrónico,Televisores,144576,133,91
20-11-2022,América Central-México-Ciudad de México,ElectroChile,Moda,Chaquetas,52207,122,220
12-03-2021,América Central-México-Ciudad de México,Ripley,Electrónico,Televisores,125204,164,197
08-01-2020,América Central-México-Ciudad de México,Walmart,Baño,Jacuzzis,132344,61,166
26-01-2017,América Central-México-Guadalajara,Linio,Automotriz,Neumáticos,194865,26,305
14-01-2019,América del Sur-Argentina-Rosario,PC Factory,Deporte,Bicicletas,168010,183,165
23-12-2022,América Central-México-Ciudad de México,Ripley,Jardinería,Rastrillos,156224,101,24
29-03-2021,América del Sur-Argentina-Rosario,Homecenter,Doméstico,Cafeteras,114692,21,341
18-06-2019,América Central-México-Cancún,ElectroChile,Deporte,Trotadoras,107543,20,320
08-02-2023,América Central-México-Guadalajara,ElectroChile,Deporte,Bicicletas,64423,277,7
13-10-2020,América del Sur-Chile-Santiago,Paris,Doméstico,Licuadoras,20325,22,23
26-04-2022,América del Sur-Perú-Cusco,eBay,Moda,Chaquetas,152553,22,56
04-02-2019,América del Sur-Chile-Santiago,PC Factory,Doméstico,Aspiradoras,139460,87,57
08-08-2023,América del Sur-Brasil-Brasilia,eBay,Electrónico,Drones,18717,138,5
09-08-2020,América Central-México-Monterrey,Hites,Deporte,Pesas,116663,21,15
25-08-2022,América del Sur-Argentina-Córdoba,Paris,Cocina,Batidoras,196669,103,128
30-07-2019,América Central-México-Monterrey,Easy,Jardinería,Tijeras podadoras,136037,154,93
14-07-2017,América del Sur-Perú-Lima,ElectroChile,Moda,Pantalones,51448,39,104
15-06-2023,América del Sur-Chile-Concepción,Hites,Automotriz,Aceites,121472,133,32
16-06-2021,América del Sur-Colombia-Cali,Ripley,Automotriz,Baterías,196156,188,155
18-12-2020,América del Sur-Chile-Concepción,Linio,Baño,Espejos,190746,72,7
16-05-2019,América Central-México-Cancún,Falabella,Cocina,Sartenes,95174,152,145
10-11-2020,América del Sur-Colombia-Cali,ElectroChile,Electrónico,Celulares,105715,368,51
05-01-2019,América del Sur-Argentina-Rosario,Mercado Libre,Doméstico,Licuadoras,53579,27,435
11-10-2022,América Central-México-Monterrey,Ripley,Moda,Carteras,108134,12,145
18-05-2017,América del Sur-Colombia-Cali,Paris,Electrónico,Televisores,22236,12,30
26-06-2021,América Central-México-Ciudad de México,Sodimac,Doméstico,Cafeteras,88520,225,6
30-12-2019,América Central-México-Cancún,Amazon,Automotriz,Neumáticos,102867,335,19
31-01-2018,América del Sur-Perú-Trujillo,eBay,Baño,Duchas,123802,222,217
11-12-2019,América Central-México-Monterrey,ElectroChile,Deporte,Pesas,13299,96,183
03-06-2022,América del Sur-Argentina-Mendoza,ElectroChile,Cocina,Ollas,165220,388,104
03-03-2022,América Central-México-Guadalajara,Amazon,Jardinería,Tijeras podadoras,53856,66,116
16-10-2020,América Central-México-Ciudad de México,ElectroChile,Moda,Mochilas,138465,35,18
13-12-2021,América del Sur-Brasil-São Paulo,Homecenter,Automotriz,Neumáticos,30538,39,50
07-12-2021,América Central-México-Cancún,Ripley,Baño,Toallas,73489,346,105
19-04-2022,América del Sur-Perú-Lima,Hites,Electrónico,Cámaras,12479,99,12
25-03-2018,América Central-México-Cancún,Paris,Electrónico,Drones,160672,27,339
04-02-2017,América del Sur-Brasil-Brasilia,Falabella,Deporte,Trotadoras,28116,44,344
26-10-2018,América del Sur-Brasil-Brasilia,Aliexpress,Cocina,Batidoras,139287,67,194
08-01-2022,América Central-México-Cancún,Amazon,Electrónico,Televisores,88357,472,10
22-02-2023,América del Sur-Chile-Temuco,Amazon,Jardinería,Rastrillos,152342,257,62
20-08-2022,América del Sur-Colombia-Bogotá,Homecenter,Deporte,Trotadoras,139972,326,166
14-07-2017,América Central-México-Cancún,Falabella,Moda,Zapatillas,22944,173,66
02-06-2021,América Central-México-Guadalajara,Walmart,Deporte,Patines,20574,103,22
06-03-2023,América Central-México-Ciudad de México,Mercado Libre,Cocina,Sartenes,99331,38,3
03-10-2020,América del Sur-Argentina-Rosario,Paris,Moda,Chaquetas,124463,25,267
13-12-2019,América del Sur-Chile-Valparaíso,Linio,Automotriz,Filtros,128326,23,238
08-11-2017,América del Sur-Brasil-Río de Janeiro,Ripley,Baño,Toallas,123073,262,42
26-09-2018,América Central-México-Cancún,Walmart,Baño,Duchas,155990,23,42
16-10-2017,América del Sur-Argentina-Buenos Aires,Easy,Electrónico,Tablets,122219,110,155
26-08-2021,América Central-México-Guadalajara,PC Factory,Electrónico,Computadores,67077,66,90
16-02-2018,América Central-México-Monterrey,PC Factory,Jardinería,Fertilizantes,166044,113,9
23-01-2017,América Central-México-Guadalajara,Hites,Moda,Pantalones,136252,178,263
17-04-2018,América Central-México-Guadalajara,Homecenter,Doméstico,Aspiradoras,122054,173,54
16-02-2017,América del Sur-Colombia-Cali,Homecenter,Moda,Zapatillas,174121,202,85
10-09-2022,América Central-México-Ciudad de México,Amazon,Automotriz,Aceites,180047,99,60
26-02-2020,América del Sur-Argentina-Mendoza,Walmart,Deporte,Pelotas,118846,70,366
22-01-2021,América del Sur-Perú-Cusco,eBay,Doméstico,Cafeteras,14630,25,415
04-04-2019,América del Sur-Perú-Arequipa,ElectroChile,Moda,Carteras,143829,153,175
05-07-2020,América del Sur-Brasil-São Paulo,Linio,Jardinería,Mangueras,141539,395,39
18-03-2020,América del Sur-Perú-Trujillo,eBay,Deporte,Patines,94315,3,108
24-02-2018,América Central-México-Cancún,Linio,Cocina,Sartenes,160473,297,172
26-03-2021,América Central-México-Monterrey,Mercado Libre,Electrónico,Celulares,181932,28,159
